Date,Close
12/10/2019,268.48
12/11/2019,270.77
12/12/2019,271.46
12/13/2019,275.15
12/16/2019,279.86
12/17/2019,280.41
12/18/2019,279.74
12/19/2019,280.02
12/20/2019,279.44
12/23/2019,284
12/24/2019,284.27
12/26/2019,289.91
12/27/2019,289.8
12/30/2019,291.52
12/31/2019,293.65
1/2/2020,300.35
1/3/2020,297.43
1/6/2020,299.8
1/7/2020,298.39
1/8/2020,303.19
1/9/2020,309.63
1/10/2020,310.33
1/13/2020,316.96
1/14/2020,312.68
1/15/2020,311.34
1/16/2020,315.24
1/17/2020,318.73
1/21/2020,316.57
1/22/2020,317.7
1/23/2020,319.23
1/24/2020,318.31
1/27/2020,308.95
1/28/2020,317.69
1/29/2020,324.34
1/30/2020,323.87
1/31/2020,309.51
2/3/2020,308.66
2/4/2020,318.85
2/5/2020,321.45
2/6/2020,325.21
2/7/2020,320.03
2/10/2020,321.55
2/11/2020,319.61
2/12/2020,327.2
2/13/2020,324.87
2/14/2020,324.95
2/18/2020,319
2/19/2020,323.62
2/20/2020,320.3
2/21/2020,313.05
2/24/2020,298.18
2/25/2020,288.08
2/26/2020,292.65
2/27/2020,273.52
2/28/2020,273.36
